cited_by_fbwalls_count,cited_by_feeds_count,cited_by_gplus_count,cited_by_msm_count,cited_by_posts_count,cited_by_rdts_count,cited_by_tweeters_count,cited_by_videos_count,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,altmetric_id
0,0,0,3,7,0,0,4,"[0, '8', '13', '4118']","[0, '0', '1', '57']","[0, '0', '0', '2']","[0, '0', '0', '0']","[0, '0', '0', '12']",52784229
1,1,1,10,214,0,143,2,"['11422', '3322', '3688', '1098']","['234', '130', '94', '34']","['17', '4', '4', '3']","['0', '0', '0', '0']","['76', '19', '25', '0']",52830407
11,0,0,19,187,3,139,3,"['12422', '164', '25728', '375']","['579', '0', '1162', '30']","['13', '0', '14', '1']","['0', '0', '0', '0']","['213', '0', '290', '16']",52973397
0,0,0,1,41,0,9,1,"['16', '24', '17', '281']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",5297733
0,0,0,0,58,0,13,1,"['16', '24', '17', '281']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",5297811
0,0,0,0,107,0,95,1,"['228', '89', '138', '98']","['13', '4', '5', '6']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",53011576
8,0,1,5,50,1,23,4,"[0, '314', '1454', '117']","[0, '19', '40', '4']","[0, '0', '3', '1']","[0, '0', '0', '0']","[0, '8', '6', '0']",5302018
25,8,4,39,198,1,78,4,"['26', 0, '3395', '2731']","['3', 0, '165', '320']","['0', 0, '1', '6']","['0', 0, '0', '0']","['0', 0, '20', '18']",530456
1,0,0,0,53,0,13,2,"['5', '8', 0, 0]","['3', '1', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]","['0', '0', 0, 0]",5309768
0,0,0,0,6,0,2,1,"['239', '274', '687', '3098']","['1', '0', '4', '22']","['0', '0', '0', '4']","['0', '0', '0', '0']","['0', '0', '0', '3']",5337135
2,0,0,0,43,0,32,1,"['11895', '13697', '7633', '28550']","['482', '777', '531', '1276']","['14', '8', '20', '9']","['0', '0', '0', '0']","['78', '104', '133', '194']",53394019
122,11,121,13,3832,4,3276,4,"['1429', '1088', '298518', '6222']","['124', '3', '10483', '249']","['10', '1', '57', '6']","['0', '0', '0', '0']","['53', '0', '1009', '15']",5340957
4,0,0,0,8,0,0,4,"[0, 0, '1583', '94']","[0, 0, '59', '5']","[0, 0, '5', '0']","[0, 0, '0', '0']","[0, 0, '17', '0']",5341434
1,0,0,0,14,0,9,1,"['1125', '1247', '1534', '1249']","['16', '17', '14', '8']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '2', '0']",53675967
1,9,1,36,130,0,60,4,"['37659', '718', '36215', '34344']","['1635', '36', '1639', '2221']","['29', '2', '43', '28']","['0', '0', '0', '0']","['129', '47', '200', '403']",54207808
0,0,0,0,9,0,5,1,"['244', '392', '227', '329']","['9', '10', '7', '9']","['1', '1', '1', '1']","['0', '0', '0', '0']","['0', '0', '0', '0']",54215760
0,1,0,4,21,0,3,4,"['869231', '3081', '866', '4186']","['18014', '101', 0, '99']","['1167', '35', 0, '1']","['0', '0', '0', '0']","['2858', '35', '2', '22']",542937
4,0,2,3,30,0,11,3,"['8822', '36', '56', 0]","['734', '1', '6', 0]","['55', '1', '0', 0]","['0', '0', '0', 0]","['340', '1', '1', 0]",543522
22,0,0,0,56,0,27,4,"['369', '764', '63', '13790']","['33', '65', '0', '148']","['0', '1', '0', '15']","['0', '0', '0', '0']","['4', '17', '0', '27']",544850
0,2,0,0,42,0,15,4,"['635', '3119', '233', '107']","['45', '174', '12', '5']","['1', '70', '0', '0']","['0', '0', '0', '0']","['27', '9', '0', '3']",545835
1,1,0,2,10,0,0,3,"['3866', '3414', '169', '1221']","['418', '232', '13', '136']","['4', '1', '0', '0']","['0', '0', '0', '0']","['96', '27', '8', '12']",5462614
6,2,0,1,128,1,34,3,"['9312', 0, 0, '836']","['320', 0, 0, '18']","['6', 0, 0, '0']","['0', 0, 0, '0']","['123', 0, 0, '15']",546311
1,5,1,2,32,1,13,1,"['12128', '9945', '1172', '1979']","['340', '233', '100', '51']","['8', '3', '0', '1']","['0', '0', '0', '0']","['88', '56', '21', '11']",547852
1,0,0,0,11,0,5,4,"[0, '1236', 0, '96009']","[0, '22', 0, '1329']","[0, '0', 0, '94']","[0, '0', 0, '0']","[0, '1', 0, '110']",548078
0,0,0,0,19,0,13,1,"['167', '190', '133', '131']","['13', '11', '8', '5']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",54820530
0,0,0,0,8,0,3,2,"['211', '838', '2373', '12997']","['3', '4', '9', '16']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",548237
6,2,1,4,34,0,7,4,"['1610', '13619', '27', '216309']","['145', '293', '1', '8109']","['1', '22', '0', '224']","['0', '0', '0', '0']","['4', '62', '1', '909']",548749
1,0,0,0,8,1,2,4,"['3681', '266', '720', '113']","['53', '8', '46', '4']","['41', '7', '5', '1']","['0', '0', '0', '0']","['31', '3', '34', '1']",550337
2,0,0,0,13,0,7,4,"['187', '210', '2048', '864']","['29', '22', '279', '95']","['0', '3', '1', '2']","['0', '0', '0', '0']","['14', '32', '46', '48']",5532480
0,0,0,0,14,0,10,1,"['20', '27', '29', '46']","['2', '0', '2', '3']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",55372156
0,0,0,0,7,0,1,1,"['94148', '43', '1133', '46065']","['9', '2', '20', '5']","['3', '0', '0', '0']","['0', '0', '0', '0']","['1', '1', '3', '3']",55404184
7,0,0,13,59,0,14,4,"['402', '18793', '1583', '31']","['15', '704', '156', '2']","['0', '17', '0', '0']","['0', '0', '0', '0']","['3', '54', '19', '0']",554731
3,1,0,0,27,0,14,4,"['32091', '2727', '2896', 0]","['765', '231', '104', 0]","['94', '0', '6', 0]","['0', '0', '0', 0]","['89', '18', '13', 0]",555104
1,0,1,0,77,0,46,4,"['84', '1915', '4266', '5988']","['3', '23', '83', '198']","['6', '0', '162', '9']","['0', '0', '0', '0']","['9', '1', '151', '174']",556069
15,3,0,4,42,0,13,4,"['239', '7200', '138274', 0]","['40', '166', '5733', 0]","['0', '7', '44', 0]","['0', '0', '0', 0]","['10', '11', '556', 0]",556194
12,3,0,13,280,0,43,4,"['5848', '28', '19277', '14203']","['224', '2', '501', '259']","['6', '2', '16', '49']","['0', '0', '0', '0']","['7', '1', '60', '74']",557769
81,2,4,3,217,0,71,4,"['47', 0, '191682', 0]","['0', 0, '6853', 0]","['0', 0, '238', 0]","['0', 0, '0', 0]","['0', 0, '533', 0]",558701
2,1,0,1,33,0,21,1,"['16091', '12727', '31132', '24898']","['914', '676', '1591', '1156']","['8', '4', '15', '16']","['0', '0', '0', '0']","['197', '90', '229', '257']",55983913
11,2,0,6,74,0,32,6,"['6080', '19', '1598', '10328']","['263', '1', '99', '406']","['4', '0', '1', '3']","['0', '0', '0', '0']","['33', '0', '23', '55']",560148
3,16,0,103,1188,2,996,4,"['342799', '84943', '3240', '3601']","['12028', '3177', '325', '88']","['1038', '130', '10', '19']","['0', '0', '0', '0']","['1883', '599', '63', '78']",56028985
16,5,3,13,150,0,55,4,"['588', '2940', '31272', '811']","['32', '74', '809', '33']","['0', '0', '21', '0']","['0', '0', '0', '0']","['0', '2', '117', '4']",560516
2,1,0,5,94,0,65,2,"['241', '765', '261', '68']","['2', '4', '1', '3']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",56235053
4,1,1,1,20,0,7,3,"['184', '244731', '294762', '121075']","['21', '7375', '7947', 0]","['0', '313', '193', 0]","['0', '0', '0', '0']","['13', '1035', '850', '127']",5625993
1,16,3,38,127,1,54,4,"['37', '731', '178087', '45480']","['3', '19', '6179', '1253']","['1', '2', '89', '1580']","['0', '0', '0', '0']","['0', '5', '634', '1214']",5626725
11,3,0,2,108,0,80,4,"['2283', '19217', '9791', '730']","['65', '991', '73', '16']","['5', '26', '4', '1']","['0', '0', '0', '0']","['3', '55', '5', '0']",562795
38,5,2,2,157,0,80,3,"['87', '271', '2382', '1280']","['3', '18', '58', '42']","['1', '0', '3', '0']","['0', '0', '0', '0']","['3', '6', '25', '1']",563625
14,3,22,2,412,0,183,3,"[0, 0, 0, '1141339']","[0, 0, 0, '29126']","[0, 0, 0, '838']","[0, 0, 0, '0']","[0, 0, 0, '4048']",563697
0,1,0,12,278,1,242,4,"['44', '11153', '3332', '90618']","['3', '1608', '113', '2783']","['0', '6', '6', '165']","['0', '0', '0', '0']","['1', '162', '44', '462']",56403558
9,2,1,0,59,0,34,3,"['73', '6688', '41332', '63246']","['0', '141', '1608', '1934']","['0', '8', '48', '34']","['0', '0', '0', '0']","['0', '26', '169', '205']",564180
7,6,5,19,387,2,230,4,"['99', '3371', '1294', '60075']","['3', '82', '12', '3882']","['1', '0', '0', '69']","['0', '0', '0', '0']","['10', '42', '45', '819']",564864
1,3,0,0,17,0,8,3,"['116', '90', '336', '8045']","['4', '2', '11', '61']","['1', '0', '11', '15']","['0', '0', '0', '0']","['3', '0', '22', '214']",566961
1,6,0,110,779,5,563,4,"['267', '4139', 0, '784']","['21', '421', 0, 0]","['0', '16', 0, 0]","['0', '0', 0, '0']","['0', '177', 0, 0]",56853428
5,1,1,33,71,1,17,3,"['2800', '3358', '652', 0]","['123', '245', '20', 0]","['3', '33', '28', 0]","['0', '0', '0', 0]","['5', '150', '8', 0]",5690667
5,14,3,32,174,0,90,4,"['353500', '2405', '93', '2251']","['6464', '190', '8', '56']","['354', '65', '0', '19']","['0', '0', '0', '0']","['479', '27', '1', '59']",569939
0,1,1,8,77,0,50,4,"['232', '522', '7381', '319']","['18', 0, 0, '8']","['0', 0, 0, '6']","['0', '0', '0', '0']","['1', '8', '284', '3']",570798
1,2,0,0,19,0,9,4,"[0, '3735', '215', '93707']","[0, '276', '6', '1901']","[0, '8', '0', '71']","[0, '0', '0', '0']","[0, '45', '0', '94']",570813
0,0,0,0,5,0,1,1,"['345', '253', '931', '419']","['11', '3', '8', '9']","['0', '0', '2', '0']","['0', '0', '0', '0']","['13', '4', '2', '15']",57127880
6,5,2,1,68,1,28,3,"['892', 0, '2731', '1918']","['3', 0, 0, '18']","['0', 0, 0, '6']","['0', 0, '0', '0']","['0', 0, '52', '23']",571723
10,5,1,36,122,3,50,4,"['5135', '751023', '336', '1519']","['634', '25731', '21', '44']","['10', '255', '0', '1']","['0', '0', '0', '0']","['38', '1448', '14', '25']",572740
2,0,0,0,6,0,0,3,"['187', '518598', '27', '240183']","['9', '13583', '2', '6195']","['0', '167', '0', '76']","['0', '0', '0', '0']","['1', '731', '0', '423']",5763187
0,1,0,2,11,0,4,1,"['848', '554', '86', '251']","['7', '2', '0', '1']","['0', '0', '0', '0']","['0', '0', '0', '0']","['2', '0', '0', '0']",576613
10,8,5,22,185,0,115,4,"['519', '64238', '369587', '94814']","['74', '3439', '5267', '2464']","['1', '83', '263', '73']","['0', '0', '0', '0']","['1', '455', '608', '752']",576853
2,3,0,3,48,1,12,4,"['52340', '523', '52', '449112']","['2683', '29', '1', '9039']","['28', '0', '0', '251']","['0', '0', '0', '0']","['238', '0', '0', '708']",577419
0,3,0,0,24,0,12,1,"['28', '2626', 0, 0]","['1', '34', 0, 0]","['0', '6', 0, 0]","['0', '0', 0, 0]","['0', '14', 0, 0]",580527
0,2,0,2,10,0,1,4,"['175456', '4142', '3', '4223154']","['5436', '230', '0', '121779']","['97', '1', '0', '1668']","['0', '0', '0', '0']","['111', '6', '0', '3016']",580981
1,1,2,1,53,1,38,3,"['3567', '180', '54', '2520']","['50', '5', '12', '51']","['4', '0', '0', '14']","['0', '0', '0', '0']","['92', '0', '5', '237']",588500
2,1,0,0,7,0,0,3,"['272767', '1640', '44954', '12317']","['5160', '131', '1294', '256']","['424', '1', '39', '7']","['0', '0', '0', '0']","['89', '19', '23', '17']",5892167
69,4,69,22,299,0,103,4,"['3', '7', '355', 0]","['0', '0', '15', 0]","['0', '0', '0', 0]","['0', '0', '0', 0]","[0, '0', '6', 0]",589795
2,5,0,4,36,0,11,4,"['357', '185603', '34297', '88377']","['24', '14656', '1780', '1653']","['0', '174', '92', '51']","['0', '0', '0', '0']","['5', '1613', '276', '123']",590880
3,3,0,56,91,0,7,1,"['5502', '3538', '30987', '41220']","['242', '129', '379', '718']","['2', '1', '13', '18']","['0', '0', '0', '0']","['28', '8', '27', '46']",591050
7,14,4,8,101,0,57,4,"['135', '248728', '9423', '21746']","['7', '6324', '9', '74']","['0', '66', '0', '5']","['0', '0', '0', '0']","['2', '2469', '0', '4']",591519
6,2,0,2,106,0,77,4,"['4', '2915', '5251', 0]","['0', '52', '590', 0]","['0', '1', '4', 0]","['0', '0', '0', 0]","['0', '14', '56', 0]",592961
2,4,2,5,41,0,19,4,"['23167', '622', '137', '1073']","['870', '73', '16', 0]","['63', '5', '0', 0]","['0', '0', '0', '0']","['561', '20', '0', '11']",593890
1,2,1,6,23,0,9,2,"['663', '336', '389', '4855']","['22', '11', '16', '191']","['8', '11', '21', '111']","['0', '0', '0', '0']","['14', '22', '15', '163']",594754
17,1,0,4,113,0,75,4,"['833', '1000', 0, '4357']","['50', '40', 0, '104']","['1', '4', 0, '6']","['0', '0', 0, '0']","['19', '2', 0, '47']",595864
0,2,0,0,7,0,1,3,"['1667', '2206', '357', '328267']","['67', '80', '24', '21904']","['2', '0', '0', '340']","['0', '0', '0', '0']","['10', '19', '5', '489']",5987926
1,2,0,2,37,0,27,4,"['29', '89', '632', '769']","['2', '5', '15', '10']","['0', '0', '8', '0']","['0', '0', '0', '0']","['2', '0', '3', '0']",601406
0,0,0,1,12,0,2,3,"[0, 0, 0, '422700']","[0, 0, 0, '5914']","[0, 0, 0, '369']","[0, 0, 0, '0']","[0, 0, 0, '775']",6016258
1,0,2,0,13,0,2,3,"['18', '8791', '188', '181']","['0', '216', '1', '0']","['0', '15', '0', '0']","['0', '0', '0', '0']","['0', '84', 0, '0']",6016454
1,0,0,0,8,0,3,2,"['150', '70', '39', '64']","['2', '1', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",601956
2,1,0,2,11,0,2,4,"[0, '43', '8', 0]","[0, '0', '0', 0]","[0, '0', '0', 0]","[0, '0', '0', 0]","[0, '0', 0, 0]",602337
0,2,0,19,48,2,10,4,"[0, '13', '499479', 0]","[0, '0', '5358', 0]","[0, '1', '355', 0]","[0, '0', '0', 0]","[0, '0', '1188', 0]",603487
0,0,0,0,6,0,2,3,"['15017', 0, '4696', '324387']","['396', 0, '256', '9714']","['10', 0, '1', '190']","['0', 0, '0', '0']","['33', 0, '29', '910']",603827
128,2,6,8,605,2,386,4,"['651', 0, 0, 0]","['82', 0, 0, 0]","['1', 0, 0, 0]","['0', 0, 0, 0]","['33', 0, 0, 0]",6052389
1,0,2,0,9,0,0,4,"[0, '1816', '1524', '28966']","[0, '12', '3', '932']","[0, '0', '0', '48']","[0, '0', '0', '0']","[0, '0', '0', '305']",605820
14,6,2,9,74,0,33,3,"['24962', '51563', '199106', '641040']","['2815', '2751', '10110', '11461']","['115', '86', '85', '273']","['0', '0', '0', '0']","['747', '644', '259', '960']",607365
35,15,7,101,550,2,296,4,"['170134', '871', '5856', '835']","['7303', '60', '65', '25']","['257', '1', '1', '2']","['0', '0', '0', '0']","['612', '48', '3', '7']",6083551
2,1,0,0,11,0,3,3,"['2633', 0, 0, 0]","['54', 0, 0, 0]","['1', 0, 0, 0]","['0', 0, 0, 0]","['3', 0, 0, 0]",608794
4,0,0,3,12,0,1,3,"['20', '4809', '1589', '21379']","['0', '259', 0, '637']","['0', '28', 0, '50']","['0', '0', '0', '0']","[0, '31', '12', '96']",608982
39,3,20,0,227,0,77,4,"['588', '4062', '103', 0]","['24', '40', '0', 0]","['1', '0', '0', 0]","['0', '0', '0', 0]","['4', '47', '1', 0]",609310
5,0,0,0,18,0,5,4,"['89206', '431095', 0, '3901']","['11095', '27233', 0, 0]","['111', '501', 0, 0]","['0', '0', 0, '0']","['676', '1178', 0, '12']",609877
29,6,2,11,110,1,39,4,"['1178', '37', '4026', '223611']","['55', '2', '134', '5992']","['0', '1', '3', '103']","['0', '0', '0', '0']","['8', '1', '106', '639']",610072
110,0,5,1,215,1,82,2,"['85', '362', '201', 0]","['0', '2', '3', 0]","['0', '0', '2', 0]","['0', '0', '0', 0]","['0', '0', '0', 0]",6133099
9,0,0,2,35,0,19,4,"['161929', '126', '99', '30469']","['5154', '34', '19', '1645']","['86', '0', '0', '105']","['0', '0', '0', '0']","['461', '34', '3', '266']",6139594
2,1,0,1,10,0,1,3,"[0, '1531', '12180', '30563']","[0, 0, '299', 0]","[0, 0, '5', 0]","[0, '0', '0', '0']","[0, '12', '16', '18']",6144264
14,4,0,1,135,0,71,3,"['415', '52850', '24', '7']","['63', '2736', '0', '0']","['3', '222', '0', '0']","['0', '0', '0', '0']","['15', '963', '0', '0']",615540
13,37,16,104,581,2,327,4,"['33512', '983422', '33', '144']","['1434', '37841', '0', '2']","['32', '1577', '0', '0']","['0', '0', '0', '0']","['258', '1738', '0', '0']",617583
0,0,0,1,13,0,5,4,"['84', 0, '19374', '1344607']","['0', 0, '3020', '26626']","['0', 0, '11', '554']","['0', 0, '0', '0']","['0', 0, '336', '2369']",6185709
1,0,0,0,5,0,0,4,"['2400', '1890', '3813', '28107']","['101', '95', '155', '397']","['1', '1', '4', '35']","['0', '0', '0', '0']","['11', '23', '26', '56']",6188295
10,1,0,1,47,0,17,3,"[0, 0, '138140', '206407']","[0, 0, '2146', '2549']","[0, 0, '41', '41']","[0, 0, '0', '0']","[0, 0, '308', '370']",618893
0,3,5,1,19,0,6,1,"['23825', '34357', '5830', '27573']","['302', '536', '113', '339']","['4', '5', '0', '1']","['0', '0', '0', '0']","['17', '52', '23', '30']",6189104
0,1,1,2,14,0,5,4,"['303138', '23', '60', '8591565']","['6400', '0', '0', '113645']","['173', '0', '0', '2774']","['0', '0', '0', '0']","['492', '0', '0', '10491']",6191034
2,0,0,0,27,0,13,4,"['2601', '34', '1023', '1525']","['206', '1', 0, '6']","['15', '0', 0, '1']","['0', '0', '0', '0']","['100', '0', '6', '0']",619323
0,0,3,1,133,1,104,2,"['61', '27', '25', '24']","['1', '1', '1', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",6195307
10,2,0,1,31,0,14,4,"['103', '79', 0, '2942775']","['0', '1', 0, '49230']","['2', '0', 0, '1079']","['0', '0', 0, '0']","['2', '1', 0, '3743']",6197907
9,5,4,19,71,0,23,4,"['6706', '77467', '30392', '6141']","['506', '2250', '246', '10']","['16', '159', '56', '0']","['0', '0', '0', '0']","['88', '590', '43', '2']",621794
8,2,2,3,39,0,14,4,"['2', '85312', '3951678', '5055']","['0', '2349', '36080', '75']","['0', '15', '664', '1']","['0', '0', '0', '0']","['0', '259', '2312', '9']",621815
23,3,1,3,137,0,79,4,"['178267', '2093', '336031', 0]","['4460', '40', '4025', 0]","['96', '2', '150', 0]","['0', '0', '0', 0]","['274', '15', '302', 0]",622181
3,5,1,13,210,1,162,4,"['187', '312870', '53882', '8472']","['5', '12025', '2294', '645']","['0', '810', '48', '24']","['0', '0', '0', '0']","['0', '1910', '378', '165']",6228956
18,4,1,2,108,1,65,4,"['24', '1', '3073', '5134']","['1', '0', '147', '104']","['0', '0', '7', '4']","['0', '0', '0', '0']","['0', '0', '54', '45']",623933
24,0,4,1,248,0,163,2,"['42160', '34864', '47137', 0]","['1932', '1992', '2345', 0]","['281', '144', '52', 0]","['0', '0', '0', 0]","['479', '380', '173', 0]",6247051
0,0,0,0,5,0,0,4,"[0, 0, 0, '1255793']","[0, 0, 0, '10797']","[0, 0, 0, '1031']","[0, 0, 0, '0']","[0, 0, 0, '1720']",6253473
5,11,3,12,146,0,80,4,"['33576', '13416', '2936', 0]","['1773', '1352', '131', 0]","['98', '37', '1', 0]","['0', '0', '0', 0]","['930', '269', '23', 0]",626700
12,8,6,21,190,0,112,4,"['104', '172986', '8788', '138']","['10', '2229', '445', '0']","['1', '54', '6', '0']","['0', '0', '0', '0']","['9', '420', '94', '0']",627270
1,0,0,0,31,0,22,4,"['159', '28696', '370596', '3670']","['20', '1353', '11892', '173']","['0', '27', '243', '3']","['0', '0', '0', '0']","['8', '107', '291', '13']",627730
0,1,0,0,7,0,2,2,"['88', '150', '122', '491']","['8', '8', '3', '10']","['2', '0', '0', '1']","['0', '0', '0', '0']","['8', '3', '0', '3']",6321215
6,4,0,4,60,0,33,4,"['205398', '45232', '9978', '12506']","['7544', '216', '243', '98']","['76', '14', '7', '4']","['0', '0', '0', '0']","['627', '23', '11', '15']",635602
1,0,0,0,27,0,16,4,"['206', '44', '797', 0]","['29', '3', '134', 0]","['1', '0', '1', 0]","['0', '0', '0', 0]","['15', '0', '21', 0]",636929
0,0,1,0,12,0,4,1,"['3657', '4322', '2854', '10041']","['10', '6', '9', '19']","['0', '1', '0', '1']","['0', '0', '0', '0']","['1', '0', '0', '2']",6390256
1,1,0,2,25,0,15,4,"['7463', '26197', '2714', '389828']","['354', '440', '71', '6583']","['9', '48', '4', '284']","['0', '0', '0', '0']","['37', '45', '11', '723']",639047
7,9,1,36,135,0,58,4,"['4907357', '782280', '137464', '439654']","['96576', '15453', '3592', '11318']","['4056', '974', '128', '788']","['0', '0', '0', '0']","['7392', '1160', '980', '885']",6393300
9,1,0,2,19,0,2,4,"['19432', '746', '41', '157']","['219', 0, '6', '1']","['25', 0, '0', '1']","['0', '0', '0', '0']","['42', '12', '5', '0']",640022
31,16,7,20,226,0,115,4,"['78695', '275', '449', '335']","['10809', '48', '29', '2']","['104', '0', '1', '0']","['0', '0', '0', '0']","['1318', '10', '3', '1']",645678
9,12,1,43,119,0,39,4,"['16', '12', 0, '3369000']","['0', '0', 0, '56519']","['0', '0', 0, '1698']","['0', '0', 0, '0']","['0', '0', 0, '6473']",6460917
2,2,0,0,10,0,1,4,"['330', '445', '2317', 0]","['28', '30', '23', 0]","['9', '1', '5', 0]","['0', '0', '0', 0]","['1', '3', '2', 0]",646102
4,3,2,9,55,0,26,3,"['5459', '317', 0, '1726801']","['225', '14', 0, '32671']","['6', '0', 0, '1270']","['0', '0', 0, '0']","['21', '3', 0, '8755']",646514
13,0,0,0,59,0,35,5,"['41', '115022', '72455', '261735']","['5', '3637', '2793', '10909']","['0', '69', '109', '199']","['0', '0', '0', '0']","['0', '202', '243', '689']",6469961
6,27,8,148,1186,3,821,4,"['4274', '46', '1054975', '13']","['177', '4', '33003', '0']","['0', '0', '20217', '0']","['0', '0', '0', '0']","['26', '2', '13207', '0']",6471766
17,2,0,14,84,0,38,4,"[0, '547', 0, '106']","[0, '24', 0, '0']","[0, '0', 0, '1']","[0, '0', 0, '0']","[0, '16', 0, '0']",647381
2,4,0,7,52,0,26,4,"['65', '68', 0, '1946012']","['1', '0', 0, '46582']","['1', '0', 0, '1254']","['0', '0', 0, '0']","['0', '0', 0, '8046']",654252
11,8,1,16,117,0,54,4,"['1', '5248', '126', '63']","['0', '589', '0', '3']","['0', '4', '0', '0']","['0', '0', '0', '0']","['0', '56', '0', '0']",654386
4,3,0,5,103,2,63,3,"['1456', '171', '1510', '1096', '55517', '14704']","['144', '4', '115', '93', '1857', '173']","['1', '0', '1', '3', '69', '11']","['0', '0', '0', '0', '0', '0']","['25', '4', '29', '46', '287', '120']",659746
